"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","Y"
-2.74621946721971,0,1.78507048107726,0,-0.695149183230618,1.78052998727651,3.84114707771561,1.21203025570367,1.6094379124341,5.63121178182137,2.16461977184748,3.969,3.11126983722081,2.9391619220656
-2.32851847502055,0,1.78507048107726,0,-0.695149183230618,1.76490201505817,2.95407099078245,1.21725421463185,1.6094379124341,5.63121178182137,2.16461977184748,3.7756,3.37786915081091,2.99573227355399
-2.52398017377414,0,1.78507048107726,0,-0.695149183230618,1.76644166124377,1.10948195160512,1.36970755751549,1.6094379124341,5.63121178182137,2.16461977184748,3.969,2.96141857899217,3.04452243772342
-1.74268363158146,0,1.78507048107726,0,-0.695149183230618,1.78607668609256,0.501207264914626,1.34737160357343,1.6094379124341,5.63121178182137,2.16461977184748,3.9343,3.18276609256791,3.20680324363393
-3.58885314004681,7.5,1.08180517035173,0,-0.84863208340034,1.88631178616928,0.221891790196934,1.68660263652915,1.09861228866811,5.52942908751142,1.51020396976326,3.9563,2.07846096908265,3.42751468997953
-3.39352687535794,7.5,1.08180517035173,0,-0.84863208340034,1.94933285633282,0.0992299374019756,1.68660263652915,1.09861228866811,5.52942908751142,1.51020396976326,3.9562,1.40712472794703,3.55248682920838
-2.06010961338034,0,1.93296963777958,0,-0.802962046567152,1.91250108692418,0.00143217139337441,1.74412613567199,1.09861228866811,5.4510384535657,1.28691093290588,3.8541,2.2,3.28091121578765
-1.95545556189884,0,1.93296963777958,0,-0.802962046567152,1.8195367502275,0.0111907666225331,1.74412613567199,1.09861228866811,5.4510384535657,1.28691093290588,3.8337,2.41039415863879,3.23080439573347
-1.83658948514585,0,1.93296963777958,0,-0.802962046567152,1.82632191357717,0.0107716787224648,1.74412613567199,1.09861228866811,5.4510384535657,1.28691093290588,3.9446,2.72763633939717,3.20680324363393
-2.09809443017905,0,1.93296963777958,0,-0.802962046567152,1.80319384685372,1.01192885125388,1.74412613567199,1.09861228866811,5.4510384535657,1.28691093290588,3.8939,3.09030742807249,3.05400118167797
-1.7636385935114,0,1.93296963777958,0,-0.802962046567152,1.737303283432,0.664189110055863,1.62931896802725,1.09861228866811,5.4510384535657,1.28691093290588,3.969,3.19530906173409,2.96010509591084
-1.66940025360678,0,1.93296963777958,0,-0.802962046567152,1.75544120655394,0.639897750964402,1.62931896802725,1.09861228866811,5.4510384535657,1.28691093290588,3.969,3.76164857476081,2.99573227355399
-1.47285493064757,0,1.93296963777958,0,-0.802962046567152,1.79674701073909,6.75951111978059,1.73860479442353,1.09861228866811,5.4510384535657,1.28691093290588,3.9274,4.33589667773576,2.8094026953625
-1.37093295400719,0,1.93296963777958,0,-0.802962046567152,1.68621375123615,8.86609236958421,1.76985463384001,1.09861228866811,5.4510384535657,1.28691093290588,3.969,5.55067563455117,2.66722820658195
-1.51517373404402,0,1.93296963777958,0,-0.802962046567152,1.72312367683792,3.02676862677014,1.80627034207847,1.09861228866811,5.4510384535657,1.28691093290588,3.969,4.02492235949962,2.96527306606928
-2.42215722813489,2.1,1.72988406550997,0,-0.823255865906966,1.78557371014097,1.41185631330022,1.91908204363664,1.38629436111989,5.49306144334055,0.82881751148147,3.9556,3.66742416417845,2.98061863574394
-3.13798732113486,2.1,1.72988406550997,0,-0.823255865906966,1.81074476913914,3.15029608608461,1.91908204363664,1.38629436111989,5.49306144334055,0.82881751148147,3.9397,3.07083050655682,3.02042488614436
-2.92620621090538,2.1,1.72988406550997,0,-0.823255865906966,1.87349305425473,0.204506039532088,1.91908204363664,1.38629436111989,5.49306144334055,0.82881751148147,3.969,2.29782505861521,3.2188758248682
-2.99953951189695,2.1,1.72988406550997,0,-0.823255865906966,1.79142608032682,0.211852909780347,1.91908204363664,1.38629436111989,5.49306144334055,0.82881751148147,3.969,2.9034462281916,3.15273602236366
-4.29768548624013,7.5,1.38629436111989,0,-0.891598119283784,1.77291638142658,1.56321020587047,1.99056934352681,1.09861228866811,6.15060276844628,4.62855498455872,3.969,3.84707681233427,2.9391619220656
-4.33437998120653,9,0.198850858745165,0,-0.908818717035454,1.98086352831874,0.224445181970788,2.16293214467882,1.6094379124341,5.42053499927229,1.28691093290588,3.9593,2.19317121994613,3.56671182013973
-3.88489433803989,8.5,-0.301105092783922,0,-0.891598119283784,1.85363820627392,0.761501109228148,2.21785474883346,0.693147180559945,5.74620319054015,1.01231999453492,3.969,2.40208242989286,3.20680324363393
-4.24609811744964,10,0.27763173659828,0,-0.889162064485903,1.91927278952701,1.04384870805711,2.1192390115539,1.6094379124341,5.54517744447956,0.419893034886675,3.929,1.98746069143518,3.45315712059287
-1.86788485961755,2.5,1.63510565918268,0,-0.791863153499103,1.815638743018,0.460741284370307,2.05601937173534,2.07944154167984,5.64897423816121,2.64387255970255,3.9068,2.61916017074176,3.14845336057165
-2.27031153244375,2.5,1.63510565918268,0,-0.791863153499103,1.7795181828057,1.53057634339591,1.93614837185336,2.07944154167984,5.64897423816121,2.64387255970255,3.969,3.0364452901378,2.97552956623647
-1.90166362493575,2.5,1.63510565918268,0,-0.791863153499103,1.7476334111855,3.56570141684398,1.9776025957878,2.07944154167984,5.64897423816121,2.64387255970255,3.9511,3.62629287289375,2.92852352386054
-1.76194827165643,2.5,1.63510565918268,0,-0.791863153499103,1.78607668609256,8.43076901206185,1.91963950631575,2.07944154167984,5.64897423816121,2.64387255970255,3.7808,3.8,2.77258872223978
-2.20482337521155,2.5,1.63510565918268,0,-0.791863153499103,1.86500993096765,3.78507278057329,1.97761643575625,2.07944154167984,5.64897423816121,2.64387255970255,3.969,2.59422435421457,3.10009228887823
-2.06751297081456,2.5,1.63510565918268,0,-0.791863153499103,1.91131870428569,1.24086439659715,2.0770511870572,2.07944154167984,5.64897423816121,2.64387255970255,3.9558,3.08220700148449,3.2188758248682
-3.93682812434712,1.75,0.322083499169113,0,-0.876829662993241,1.96065800568987,2.7308158464436,2.22168952173573,1.09861228866811,5.37527840768417,1.70275022115076,3.9324,2.83725219182222,3.49650756146648
-3.32869069087541,8,1.21491274436427,0,-0.921303273697699,1.83896107071235,0.133674942441731,1.88881055701474,1.38629436111989,5.82008293035236,0.62640679981149,3.969,2.16101827849743,3.15700042115011
-3.12834979816883,8,1.21491274436427,0,-0.921303273697699,1.7556140225917,0.539387617817743,1.88881055701474,1.38629436111989,5.82008293035236,0.62640679981149,3.969,3.2,2.96527306606928
-2.84921062089122,1.25,1.80335860507141,0,-0.894040122939335,1.77121656799673,0.211852909780347,1.87149443724691,1.38629436111989,5.84354441703136,1.91984551337356,3.9621,2.84604989415154,3.09104245335832
-1.99848847927417,1.25,1.80335860507141,0,-0.894040122939335,1.72169459477977,0.82152265930819,1.87149443724691,1.38629436111989,5.84354441703136,1.91984551337356,3.969,3.61801050302511,2.85647020622048
-2.05447579566209,1.25,1.80335860507141,0,-0.894040122939335,1.77240674071224,0.625582872207991,1.87149443724691,1.38629436111989,5.84354441703136,1.91984551337356,3.969,2.96479341607472,3.03974915897077
-2.42746827514074,0,2.38047163165112,0,-0.884307686021104,1.85895071876838,0.0111907666225331,1.66530771859791,1.38629436111989,5.72031177660741,2.16461977184748,3.8373,2.59229627936314,3.18635263316264
-1.84036165106727,0,2.38047163165112,0,-0.884307686021104,1.78523825223779,0.12811356656303,1.66530771859791,1.38629436111989,5.72031177660741,2.16461977184748,3.7694,3.14324672910034,3.07731226054641
-2.38988742139684,0,2.38047163165112,0,-0.884307686021104,1.80253454239601,0.016991687285258,1.66530771859791,1.38629436111989,5.72031177660741,2.16461977184748,3.9091,2.34946802489415,3.1267605359604
-1.63275771775572,0,2.38047163165112,0,-0.884307686021104,1.83178114357754,0.00957148281093374,1.66530771859791,1.38629436111989,5.72031177660741,2.16461977184748,3.7717,2.7459060435492,3.15273602236366
-2.53881388385691,0,2.55178617862755,0,-0.827822083886547,1.83625470911461,0.00881816307401944,1.44727186184371,1.6094379124341,5.98645200528444,1.77224077593218,3.9492,2.60384331325831,3.18221184049661
-2.35261602659961,0,2.55178617862755,0,-0.827822083886547,1.83832493837538,1.35841129633112,1.50465500770474,1.6094379124341,5.98645200528444,1.77224077593218,3.8323,2.98998327754521,3.06339092202781
-2.28740095766901,0,2.55178617862755,0,-0.827822083886547,1.83721073213197,4.79060851265917,1.39925994350991,1.6094379124341,5.98645200528444,1.77224077593218,3.7366,3.45976877840124,2.99573227355399
-2.44104288614161,0,2.55178617862755,0,-0.827822083886547,1.81482474215905,1.41959249606244,1.40866721197162,1.6094379124341,5.98645200528444,1.77224077593218,3.8696,3.20468407179241,3.03495298670727
-2.87422285615679,0,2.55178617862755,0,-0.827822083886547,1.82969730856845,2.11317621713044,1.61225394369358,1.6094379124341,5.98645200528444,1.77224077593218,3.864,3.51283361405006,3.05400118167797
-2.47848729798582,0,2.55178617862755,0,-0.827822083886547,1.77053583277643,0.810406122667888,1.50465500770474,1.6094379124341,5.98645200528444,1.77224077593218,3.9606,3.01662062579967,3.01062088604774
-3.1910174967398,2.5,1.5810384379124,0,-0.853315932712767,1.90612927904347,0.649549148207817,1.68652857479866,1.38629436111989,5.63835466933375,1.99819589510412,3.969,2.3,3.3322045101752
-3.10957308997775,2.5,1.5810384379124,0,-0.853315932712767,1.88994430113679,4.15845156875758,1.68652857479866,1.38629436111989,5.63835466933375,1.99819589510412,3.9563,2.68700576850888,3.17387845893747
-3.30798029995102,2.5,1.5810384379124,0,-0.853315932712767,1.84086704333508,0.58835531251379,1.68652857479866,1.38629436111989,5.63835466933375,1.99819589510412,3.969,2.59229627936314,3.21084365317094
-3.33794093202714,2.5,1.5810384379124,0,-0.853315932712767,1.81921249600936,1.49036348476159,1.68652857479866,1.38629436111989,5.63835466933375,1.99819589510412,3.9064,2.74043792120894,3.13113691056019
-2.98400135067829,0,1.50185270175416,0,-0.800732391239883,1.85457776162021,1.59625802425548,1.56431501561214,1.09861228866811,5.50938833662798,1.63598442999593,3.969,3.10161248385416,3.17387845893747
-2.85858243540676,0,1.50185270175416,0,-0.800732391239883,1.89160480419777,2.35725818905781,1.49013622420843,1.09861228866811,5.50938833662798,1.63598442999593,3.923,2.55538646783613,3.28091121578765
-2.95882191953389,0,1.50185270175416,0,-0.800732391239883,1.79425634942664,1.36597060829474,1.48776733005052,1.09861228866811,5.50938833662798,1.63598442999593,3.9599,3.58608421540822,3.11351530921037
-2.63791797892183,0,1.50185270175416,0,-0.800732391239883,1.81172548186893,2.43148077050936,1.3211156350949,1.09861228866811,5.50938833662798,1.63598442999593,3.9515,2.90516780926679,3.10009228887823
-2.871746293773,0,1.22671229129543,0,-0.715392789507265,1.9469096493884,6.91873966182095,1.23013750359654,0.693147180559945,5.59842195899838,1.23645043346563,3.969,2.34520787991171,3.16124671203156
-2.93708607812126,0,1.22671229129543,0,-0.715392789507265,1.95713265479205,3.16281214731686,1.22803106941901,0.693147180559945,5.59842195899838,1.23645043346563,3.9606,2.38746727726266,3.35689712276558
-3.06101774025262,0,1.22671229129543,0,-0.715392789507265,1.85895071876838,3.55225102884496,1.12891515059816,0.693147180559945,5.59842195899838,1.23645043346563,3.9218,2.96816441593117,3.11794990627824
-3.23602198370317,0,1.22671229129543,0,-0.715392789507265,1.8570789353487,4.69473514021504,1.12885047172872,0.693147180559945,5.59842195899838,1.23645043346563,3.9355,2.86356421265527,3.09104245335832
-3.16937162996511,2.8,2.71071331852169,0,-0.767870726755882,1.86283905090901,2.10335207481239,1.29907387135862,1.38629436111989,5.59842195899838,1.45098802511446,3.9501,2.85657137141714,3.13113691056019
-3.54911751173878,2.8,2.71071331852169,0,-0.767870726755882,1.82632191357717,0.448998207173369,1.29907387135862,1.38629436111989,5.59842195899838,1.45098802511446,3.9633,2.49198715887542,3.2188758248682
-3.1479514865315,2.8,2.71071331852169,0,-0.767870726755882,1.83242145094694,5.25349997825348,1.28509185561073,1.38629436111989,5.59842195899838,1.45098802511446,3.969,3.2542280190546,3.02529107579554
-2.10340641913367,0,1.06125650212434,0,-0.809680996815897,1.89085037187229,2.53991741626314,1.25139059865509,0.693147180559945,5.62040086571715,1.33943076439442,3.5798,2.57875939164553,3.34638914516716
-2.1624753850094,0,1.06125650212434,0,-0.809680996815897,1.81856367198011,4.04131868695078,1.25139059865509,0.693147180559945,5.62040086571715,1.33943076439442,3.9183,3.36749164809655,3.06339092202781
-2.11337067994292,0,1.06125650212434,0,-0.809680996815897,2.08802955886637,5.03540005957819,1.25139059865509,0.693147180559945,5.62040086571715,1.33943076439442,3.969,2.05182845286832,3.65583960003574
-2.50262265559378,0,1.06125650212434,0,-0.809680996815897,2.05668455455722,0.827115035097839,1.25139059865509,0.693147180559945,5.62040086571715,1.33943076439442,3.9353,1.88944436276912,3.7796338173824
-2.6794627442503,0,1.06125650212434,0,-0.809680996815897,2.00363982826355,3.08816177750818,1.25139059865509,0.693147180559945,5.62040086571715,1.33943076439442,3.969,2.48797106092495,3.50254987592244
-1.90609345968499,0,2.14710019015365,0,-0.653926467406664,1.90612927904347,5.70646224559489,1.02165924749998,1.6094379124341,5.95064255258773,4.27269476639549,3.9476,3.06920185064456,3.31418600467253
-2.16875374536053,0,2.14710019015365,0,-0.653926467406664,1.91412458370171,4.29263363955967,1.04945705786996,1.6094379124341,5.95064255258773,4.27269476639549,3.9558,2.76947648482525,3.27714473299218
-1.47508185993502,0,2.14710019015365,0,-0.653926467406664,1.8570789353487,6.73976380141785,0.99868145004306,1.6094379124341,5.95064255258773,4.27269476639549,0.708,3.26036807738022,2.92316158071916
-1.55301032113546,0,2.14710019015365,0,-0.653926467406664,1.81433602340696,7.14132143871584,0.99868145004306,1.6094379124341,5.95064255258773,4.27269476639549,3.9447,3.66606055596467,2.96010509591084
-1.96897408865386,0,2.14710019015365,0,-0.653926467406664,1.81921249600936,7.68433471420916,0.884180677955921,1.6094379124341,5.95064255258773,4.27269476639549,3.9269,3.51140997321589,3.00071981506503
-2.02026738304142,0,2.14710019015365,0,-0.653926467406664,1.7666125868061,9.19530597897431,0.745217672850947,1.6094379124341,5.95064255258773,4.27269476639549,3.9405,4.05832477754061,2.9704144655697
-1.7649228152745,0,2.14710019015365,0,-0.653926467406664,1.76404563066054,8.09634075876627,0.793444901875309,1.6094379124341,5.95064255258773,4.27269476639549,3.9567,4.31972221329104,2.9704144655697
-2.03126108715508,0,2.14710019015365,0,-0.653926467406664,1.81270523374352,6.70037310802937,0.752547523841393,1.6094379124341,5.95064255258773,4.27269476639549,3.8769,3.75366487582469,3.01553490085017
-2.05556877726828,0,2.14710019015365,0,-0.653926467406664,1.86779415550405,9.29069225566024,0.889083961435939,1.6094379124341,5.95064255258773,4.27269476639549,3.9524,3.5028559776274,2.98568193770049
-1.3332086740283,0,2.14710019015365,0,-0.653926467406664,1.82921580627201,7.94304633223823,0.934169941961392,1.6094379124341,5.95064255258773,4.27269476639549,3.9123,3.94334883062607,2.96527306606928
-2.22627241014488,0,2.14710019015365,0,-0.653926467406664,1.82374251508111,2.18271608681074,1.02165924749998,1.6094379124341,5.95064255258773,4.27269476639549,3.9349,3.60555127546399,3.07731226054641
-2.29422017666242,0,2.30358459332713,0,-0.603306476560156,1.9043438299752,6.01485824930709,0.984883523339767,1.79175946922805,6.06842558824411,1.23645043346563,3.9559,3.18747549010185,3.1267605359604
-2.09321597510168,0,2.30358459332713,0,-0.603306476560156,1.77715331683869,8.31839013376777,0.855861091047692,1.79175946922805,6.06842558824411,1.23645043346563,3.9495,4.02616442783948,2.9338568698359
-1.50453750260873,0,2.30358459332713,0,-0.603306476560156,1.80697643503292,8.88936905138393,0.935308737709917,1.79175946922805,6.06842558824411,1.23645043346563,3.969,4.13400532171888,2.92852352386054
-1.94974750228657,0,2.30358459332713,0,-0.603306476560156,1.83322125903565,6.50549322246386,0.813814940284919,1.79175946922805,6.06842558824411,1.23645043346563,3.8874,3.23264597504892,2.91777073208428
-1.76410539244624,0,2.30358459332713,0,-0.603306476560156,1.77968688799379,7.30586197037989,0.901420719207427,1.79175946922805,6.06842558824411,1.23645043346563,3.4491,3.96988664825584,2.90690105984738
-2.02814024732429,0,2.30358459332713,0,-0.603306476560156,1.82067081272248,4.47553560429503,1.00433823856264,1.79175946922805,6.06842558824411,1.23645043346563,3.933,3.46987031457949,3.05400118167797
-1.89060790127066,0,2.30358459332713,0,-0.603306476560156,1.79525335848231,6.20083418731203,1.01065500990897,1.79175946922805,6.06842558824411,1.23645043346563,3.9451,3.20936130717624,2.95491027903374
-2.03576921322365,0,2.30358459332713,0,-0.603306476560156,1.77019529131221,4.56870842637885,0.907249987222006,1.79175946922805,6.06842558824411,1.23645043346563,3.3863,3.92045915678253,3.01553490085017
-1.9326780802866,0,2.30358459332713,0,-0.603306476560156,1.7458900355696,3.43256673426799,1.01494078264049,1.79175946922805,6.06842558824411,1.23645043346563,3.915,3.68917334913934,2.96010509591084
-2.67379371242412,0,3.24454357161678,0,-0.543004522130226,1.76985463384001,4.0558505641019,0.81434659596179,0.693147180559945,5.23644196282995,2.07974381657137,3.8915,3.79077828420497,3.09104245335832
-2.63596212470796,0,3.24454357161678,0,-0.543004522130226,1.79242591377122,6.4861948267085,0.787274843284644,0.693147180559945,5.23644196282995,2.07974381657137,3.7767,3.77756535350482,3.01062088604774
-2.37526331849203,0,3.24454357161678,0,-0.543004522130226,1.78523825223779,8.31839013376777,0.735679711278648,0.693147180559945,5.23644196282995,2.07974381657137,3.7809,4.23438307194803,3.02042488614436
-1.89458985503226,0,3.24454357161678,0,-0.543004522130226,1.76746677665901,9.26679030570996,0.664953446189163,0.693147180559945,5.23644196282995,2.07974381657137,3.7031,5.04083326445142,2.85070650150373
-2.31780025880053,0,3.24454357161678,0,-0.543004522130226,1.77138667942012,8.98284224390459,0.696292229704018,0.693147180559945,5.23644196282995,2.07974381657137,3.7938,4.19285105864733,2.9338568698359
-1.7777382278658,0,3.24454357161678,0,-0.543004522130226,1.78942340943051,7.34734888421276,0.689590864357168,0.693147180559945,5.23644196282995,2.07974381657137,3.8502,3.84837628097877,3.06339092202781
-0.948426601904225,0,3.24454357161678,0,-0.543004522130226,1.72508533596006,8.93603231621157,0.563721633119488,0.693147180559945,5.23644196282995,2.07974381657137,3.5929,5.22111099288264,2.75366071235426
-1.35034823434642,0,3.08602991153477,0,-0.471604910612709,1.73923734996894,9.02979898779591,0.581265447911854,1.38629436111989,6.07993319509559,4.81744989687059,3.9211,4.14608248832558,2.78501124223834
-1.12260789422433,0,3.08602991153477,0,-0.471604910612709,1.86113004715273,9.70269459187069,0.594707107746693,1.38629436111989,6.07993319509559,4.81744989687059,3.969,3.92300904918661,2.89037175789616
-0.126413924855659,0,3.08602991153477,0,-0.471604910612709,1.72935200909944,8.72720037703677,0.683046338380516,1.38629436111989,6.07993319509559,4.81744989687059,3.969,4.28252262107277,2.66025953726586
-1.0786332063528,0,3.08602991153477,0,-0.471604910612709,1.86531967233608,9.7272645848869,0.750708291084477,1.38629436111989,6.07993319509559,4.81744989687059,3.9504,3.54964786985977,2.95491027903374
0.176420848472986,0,3.08602991153477,0,-0.471604910612709,1.84466812488346,9.43488061805054,0.820220263123421,1.38629436111989,6.07993319509559,4.81744989687059,3.969,3.50142828000232,2.97552956623647
-0.527547999910379,0,3.08602991153477,0,-0.471604910612709,1.8519133920478,9.48323973292302,0.844751764691839,1.38629436111989,6.07993319509559,4.81744989687059,3.8576,3.33466640010661,3.13549421592915
-1.10920822788151,0,3.08602991153477,0,-0.471604910612709,1.76164384532343,8.88936905138393,0.904177663990353,1.38629436111989,6.07993319509559,4.81744989687059,3.8869,3.87685439499603,2.91235066461494
-0.0241185274088078,0,3.08602991153477,0,-0.471604910612709,1.75041650569367,9.6047871742763,0.852711750231284,1.38629436111989,6.07993319509559,4.81744989687059,2.6276,4.16052881254294,2.74727091425549
-0.583790659576773,0,3.08602991153477,0,-0.471604910612709,1.8460898137731,9.55605673377064,0.747019646024435,1.38629436111989,6.07993319509559,4.81744989687059,3.9467,4.1182520563948,2.89591193827178
-1.13121812841702,0,3.08602991153477,0,-0.471604910612709,1.78204577704042,8.45335343419625,0.67645869927371,1.38629436111989,6.07993319509559,4.81744989687059,3.7825,4.11096095821889,2.85647020622048
-1.0431870425627,0,3.08602991153477,0,-0.471604910612709,1.86470009362977,9.6047871742763,0.615077525138023,1.38629436111989,6.07993319509559,4.81744989687059,3.9408,3.81968585095686,2.83907846350861
-1.38709468129066,0,3.08602991153477,0,-0.471604910612709,1.76763752710765,9.55605673377064,0.511984951485837,1.38629436111989,6.07993319509559,4.81744989687059,3.9204,4.61735855224608,2.58776403522771
-0.607850606337865,0,3.08602991153477,0,-0.471604910612709,1.81661467022623,9.48323973292302,0.51204488017072,1.38629436111989,6.07993319509559,4.81744989687059,3.969,4.29651021178817,2.87919845729804
